Index,Make,Model,Car,Variant,Final Configuration,Body Type,Fuel Type,Fuel System,Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel Tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,Price
357,Tata,Zest,Tata Zest,Xma Diesel,Tata ZestXma Diesel,Sedan,Diesel,Injection,AMT,FWD (Front Wheel Drive),1248,4,23,73.97,190,44,1570,3995,1706,4,5,2470,0,836320
358,Tata,Zest,Tata Zest,Xta Diesel,Tata ZestXta Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,23,88.77,200,44,1570,3995,1706,4,5,2470,2,989000
359,Tata,Zest,Tata Zest,Zest Premio Edition,Tata ZestZest Premio Edition,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.65,73.97,190,44,1570,3995,1706,5,5,2470,2,788797
360,Honda,Amaze,Honda Amaze,S Cvt Petrol,Honda AmazeS Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19,88.77,110,35,1501,3995,1695,4,5,2470,2,763000
361,Honda,Amaze,Honda Amaze,E Mt Diesel,Honda AmazeE Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1498,3995,1695,4,5,2470,2,705000
362,Honda,Amaze,Honda Amaze,E Mt Petrol,Honda AmazeE Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1498,3995,1695,4,5,2470,2,593000
363,Honda,Amaze,Honda Amaze,S Cvt Diesel,Honda AmazeS Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35,1501,3995,1695,4,5,2470,2,865000
364,Honda,Amaze,Honda Amaze,V Cvt Petrol,Honda AmazeV Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19,88.77,110,35,1501,3995,1695,4,5,2470,2,823000
365,Honda,Amaze,Honda Amaze,V Cvt Diesel,Honda AmazeV Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35,1501,3995,1695,4,5,2470,2,925000
366,Honda,Amaze,Honda Amaze,S Mt Diesel,Honda AmazeS Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,785000
367,Honda,Amaze,Honda Amaze,Vx Mt Diesel,Honda AmazeVx Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,893000
368,Honda,Amaze,Honda Amaze,V Mt Diesel,Honda AmazeV Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,845000
369,Honda,Amaze,Honda Amaze,Vx Mt Petrol,Honda AmazeVx Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,781000
370,Honda,Amaze,Honda Amaze,V Mt Petrol,Honda AmazeV Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,733000
371,Honda,Amaze,Honda Amaze,S Mt Petrol,Honda AmazeS Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,673000
372,Honda,Amaze,Honda Amaze,Exclusive Edition Diesel,Honda AmazeExclusive Edition Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,906000
373,Honda,Amaze,Honda Amaze,Exclusive Edition Petrol,Honda AmazeExclusive Edition Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,794000
374,Honda,Amaze,Honda Amaze,Vx Cvt Diesel,Honda AmazeVx Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,966000
375,Honda,Amaze,Honda Amaze,Vx Cvt Petrol,Honda AmazeVx Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,864000
376,Honda,Amaze,Honda Amaze,Ace Edition Cvt Diesel,Honda AmazeAce Edition Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,979300
377,Honda,Amaze,Honda Amaze,Ace Edition Cvt Petrol,Honda AmazeAce Edition Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,877300
378,Honda,Amaze,Honda Amaze,Ace Edition Mt Diesel,Honda AmazeAce Edition Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35,1501,3995,1695,4,5,2470,2,906300
379,Honda,Amaze,Honda Amaze,Ace Edition Mt Petrol,Honda AmazeAce Edition Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35,1501,3995,1695,4,5,2470,2,794300
380,Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Hard Top,Maruti Suzuki GypsyHard Top,SUV,Petrol,Injection,Manual,4WD,1298,4,11.9,78.91,103,40,1875,4010,1540,3,8,2375,0,637343
381,Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Soft Top,Maruti Suzuki GypsySoft Top,SUV,Petrol,Injection,Manual,4WD,1298,4,11.9,78.91,103,40,1845,4010,1540,3,8,2375,0,622730
382,Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt E,Hyundai Venue1.2 Kappa Mt E,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,112,45,1590,3995,1770,5,5,2500,2,655000
383,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt S,Hyundai Venue1.0 Turbo Gdi Mt S,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45,1590,3995,1770,5,5,2500,2,826000
384,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx,Hyundai Venue1.0 Turbo Gdi Mt Sx,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45,1590,3995,1770,5,5,2500,2,959000
385,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx Dual Tone,Hyundai Venue1.0 Turbo Gdi Mt Sx Dual Tone,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45,1590,3995,1770,5,5,2500,2,974000
386,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx(O),Hyundai Venue1.0 Turbo Gdi Mt Sx(O),SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,1712,45,1590,3995,1770,5,5,2500,6,1065000
387,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct S,Hyundai Venue1.0 Turbo Gdi Dct S,SUV,Petrol,Injection,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45,1590,3995,1770,5,5,2500,2,940000
388,Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct Sx Plus,Hyundai Venue1.0 Turbo Gdi Dct Sx Plus,SUV,Petrol,Injection,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45,1590,3995,1770,5,5,2500,2,1115500
389,Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt S,Hyundai Venue1.2 Kappa Mt S,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,115,45,1590,3995,1770,5,5,2500,2,725000
390,Hyundai,Venue,Hyundai Venue,1.4 Crdi Mt Sx(O),Hyundai Venue1.4 Crdi Mt Sx(O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1397,4,23.7,88.77,22,45,1590,3995,1770,5,5,2500,6,1089000
391,Tata,Nexon,Tata Nexon,Xe,Tata NexonXe,SUV,Petrol,Injection,Manual,,1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,695000
392,Tata,Nexon,Tata Nexon,Xm,Tata NexonXm,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,770000
393,Tata,Nexon,Tata Nexon,Xz,Tata NexonXz,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,870000
394,Tata,Nexon,Tata Nexon,Xz Plus,Tata NexonXz Plus,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,950000
395,Tata,Nexon,Tata Nexon,Xz Plus Dual Tone,Tata NexonXz Plus Dual Tone,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,970000
396,Tata,Nexon,Tata Nexon,Xz Plus (O),Tata NexonXz Plus (O),SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,1040000
397,Tata,Nexon,Tata Nexon,Xz Plus (O) Dual Tone,Tata NexonXz Plus (O) Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,1060000
398,Tata,Nexon,Tata Nexon,Xma,Tata NexonXma,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,830000
399,Tata,Nexon,Tata Nexon,Xza Plus,Tata NexonXza Plus,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,1010000
400,Tata,Nexon,Tata Nexon,Xza Plus Dual Tone,Tata NexonXza Plus Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,1030000
401,Tata,Nexon,Tata Nexon,Xza Plus (O),Tata NexonXza Plus (O),SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,1100000
402,Tata,Nexon,Tata Nexon,Xza Plus (O) Dual Tone,Tata NexonXza Plus (O) Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44,1607,3994,1811,5,5,2498,2,1120000
403,Tata,Nexon,Tata Nexon,Xe Diesel,Tata NexonXe Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,845000
404,Tata,Nexon,Tata Nexon,Xm Diesel,Tata NexonXm Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,920000
405,Tata,Nexon,Tata Nexon,Xz Diesel,Tata NexonXz Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1020000
406,Tata,Nexon,Tata Nexon,Xz Plus Diesel,Tata NexonXz Plus Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1100000
407,Tata,Nexon,Tata Nexon,Xz Plus Diesel Dual Tone,Tata NexonXz Plus Diesel Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1120000
408,Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel,Tata NexonXz Plus (O) Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1190000
409,Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel Dual Tone,Tata NexonXz Plus (O) Diesel Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1210000
410,Tata,Nexon,Tata Nexon,Xma Diesel,Tata NexonXma Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,980000
411,Tata,Nexon,Tata Nexon,Xza Plus Diesel,Tata NexonXza Plus Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1160000
412,Tata,Nexon,Tata Nexon,Xza Plus Diesel Dual Tone,Tata NexonXza Plus Diesel Dual Tone,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1180000
413,Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel,Tata NexonXza Plus (O) Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1250000
414,Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel Dual Tone,Tata NexonXza Plus (O) Diesel Dual Tone,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,1270000
415,Fiat,Linea,Fiat Linea,Active Fire,Fiat LineaActive Fire,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45,1487,4596,1730,4,5,2603,0,715860
416,Fiat,Linea,Fiat Linea,Active Multijet,Fiat LineaActive Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45,1494,4596,1730,4,5,2603,0,862175
417,Fiat,Linea,Fiat Linea,Dynamic Multijet,Fiat LineaDynamic Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45,1494,4596,1730,5,5,2603,2,932025
418,Fiat,Linea,Fiat Linea,Emotion Multijet,Fiat LineaEmotion Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45,1494,4596,1730,4,5,2603,2,991434
419,Fiat,Linea,Fiat Linea,T-Jet Emotion,Fiat LineaT-Jet Emotion,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45,1487,4596,1730,4,5,2603,2,997763
420,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Zlx,Mahindra Bolero Power PlusZlx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,0,886398
421,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Slx,Mahindra Bolero Power PlusSlx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,0,851302
422,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Sle,Mahindra Bolero Power PlusSle,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,0,785656
423,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Lx,Mahindra Bolero Power PlusLx,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,1,749192
424,Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Plus Non Ac Bs4 Ps,Mahindra Bolero Power PlusPlus Non Ac Bs4 Ps,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60,1977,4440,1660,5,9,2794,0,819117
425,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Ldi,Maruti Suzuki Vitara BrezzaLdi,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,762742
426,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Vdi,Maruti Suzuki Vitara BrezzaVdi,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,814742
427,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi,Maruti Suzuki Vitara BrezzaZdi,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,892243
428,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+,Maruti Suzuki Vitara BrezzaZdi+,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,987743
429,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Dual Tone,Maruti Suzuki Vitara BrezzaZdi+ Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,1003552
430,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Ags,Maruti Suzuki Vitara BrezzaZdi+ Ags,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,1037742
431,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Vdi Ags,Maruti Suzuki Vitara BrezzaVdi Ags,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,1,864742
432,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi Ags,Maruti Suzuki Vitara BrezzaZdi Ags,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,942243
433,Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Dual Tone Ags,Maruti Suzuki Vitara BrezzaZdi+ Dual Tone Ags,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,1059742
434,Hyundai,I20 Active,Hyundai I20 Active,1.2 S,Hyundai I20 Active1.2 S,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40,1555,3995,1760,5,5,2570,2,774035
435,Hyundai,I20 Active,Hyundai I20 Active,1.2 Sx,Hyundai I20 Active1.2 Sx,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40,1555,3995,1760,5,5,2570,6,858536
436,Hyundai,I20 Active,Hyundai I20 Active,1.2 Sx Dual Tone,Hyundai I20 Active1.2 Sx Dual Tone,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40,1555,3995,1760,5,5,2570,6,882298
437,Hyundai,I20 Active,Hyundai I20 Active,1.4 Sx,Hyundai I20 Active1.4 Sx,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,21.19,88.77,220,40,1555,3995,1760,5,5,2570,6,993393
438,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Ambiente,Ford Ecosport1.5L Ti-Vct Ambiente,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,3,17,121.32,150,52,1647,3998,1765,5,5,2519,2,791000
439,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Trend,Ford Ecosport1.5L Ti-Vct Trend,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,3,17,121.32,150,52,1647,3998,1765,5,5,2519,2,871000
440,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium,Ford Ecosport1.5L Ti-Vct Titanium,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,3,17,121.32,150,52,1647,3998,1765,5,5,2519,2,950000
441,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium Plus At,Ford Ecosport1.5L Ti-Vct Titanium Plus At,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1497,3,14.8,121.32,150,52,1647,3998,1765,5,5,2519,6,1130000
442,Ford,Ecosport,Ford Ecosport,1.5L Tdci Ambiente,Ford Ecosport1.5L Tdci Ambiente,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,23,98.63,205,52,1647,3998,1765,5,5,2519,2,841000
443,Ford,Ecosport,Ford Ecosport,1.5L Tdci Trend,Ford Ecosport1.5L Tdci Trend,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,23,98.63,205,52,1647,3998,1765,5,5,2519,2,921000
444,Ford,Ecosport,Ford Ecosport,1.5L Tdci Titanium,Ford Ecosport1.5L Tdci Titanium,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,23,98.63,205,52,1647,3998,1765,5,5,2579,2,999900
445,Ford,Ecosport,Ford Ecosport,1.5L Tdci Titanium Plus,Ford Ecosport1.5L Tdci Titanium Plus,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,23,98.63,205,52,1647,3998,1765,5,5,2519,6,1090000
446,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium Plus,Ford Ecosport1.5L Ti-Vct Titanium Plus,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,4,23,121.32,150,52,1647,3998,1765,5,5,2519,6,999900
447,Ford,Ecosport,Ford Ecosport,1.5L Tdci Titanium S,Ford Ecosport1.5L Tdci Titanium S,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,3,23,98.63,205,52,1647,3998,1765,5,5,2519,6,1145000
448,Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Thunder Edition,Ford Ecosport1.5L Ti-Vct Thunder Edition,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,4,23,121.32,150,52,1647,3998,1765,5,5,2519,6,999900
449,Ford,Ecosport,Ford Ecosport,1.5L Tdci Thunder Edition,Ford Ecosport1.5L Tdci Thunder Edition,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,23,98.63,205,52,1647,3998,1765,5,5,2519,6,1090000
450,Renault,Duster,Renault Duster,Rxe Petrol,Renault DusterRxe Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1498,4,13.87,104.55,142,50,1695,4315,1822,5,5,2673,2,799990
451,Renault,Duster,Renault Duster,Rxs Petrol,Renault DusterRxs Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1498,4,13.87,104.55,142,50,1695,4315,1822,5,5,2673,2,919990
452,Renault,Duster,Renault Duster,Rxs (Opt) Cvt,Renault DusterRxs (Opt) Cvt,SUV,Petrol,Injection,CVT,FWD (Front Wheel Drive),1498,4,13.87,104.55,142,50,1695,4315,1822,5,5,2673,2,999990
453,Renault,Duster,Renault Duster,85 Ps Rxe Mt Diesel,Renault Duster85 Ps Rxe Mt Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,19.6,83.84,200,50,1695,4315,1822,5,5,2673,2,929990
454,Renault,Duster,Renault Duster,85 Ps Rxs Mt Diesel,Renault Duster85 Ps Rxs Mt Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,19.6,83.84,200,50,1695,4315,1822,5,5,2673,2,999990
455,Renault,Duster,Renault Duster,110 Ps Rxs Mt Diesel,Renault Duster110 Ps Rxs Mt Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50,1695,4315,1822,5,5,2673,2,1119990
456,Renault,Duster,Renault Duster,110 Ps Rxz Mt Diesel,Renault Duster110 Ps Rxz Mt Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50,1695,4315,1822,5,5,2673,2,1209990
457,Renault,Duster,Renault Duster,110 Ps Rxz Amt Diesel,Renault Duster110 Ps Rxz Amt Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50,1695,4315,1822,5,5,2673,2,1249990
458,Renault,Duster,Renault Duster,110 Ps Rxs Awd (Opt) Diesel,Renault Duster110 Ps Rxs Awd (Opt) Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1461,4,19.6,108.5,245,50,1695,4315,1822,5,5,2673,2,1249990
459,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx,Hyundai Verna1.6 Vtvt Sx,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1591,4,17.7,121.32,151,45,1445,4440,1729,4,5,2600,2,999900
460,Hyundai,Verna,Hyundai Verna,1.6 Crdi Sx,Hyundai Verna1.6 Crdi Sx,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1582,4,23.9,126.25,260,45,1445,4440,1729,4,5,2600,2,1172544
461,Hyundai,Verna,Hyundai Verna,1.6 Crdi Sx (O),Hyundai Verna1.6 Crdi Sx (O),Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1582,4,23.5,126.25,260,45,1445,4440,1729,4,5,2600,6,1301881
462,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx (O),Hyundai Verna1.6 Vtvt Sx (O),Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1591,4,17.7,121.32,151,45,1445,4440,1729,4,5,2600,6,1172999
463,Hyundai,Verna,Hyundai Verna,1.6 Crdi Sx Plus At,Hyundai Verna1.6 Crdi Sx Plus At,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1582,4,17.1,126.25,260,45,1445,4440,1729,4,5,2600,2,1328545
464,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx(O) At,Hyundai Verna1.6 Vtvt Sx(O) At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1591,4,17.7,121.32,155,45,1445,4440,1729,4,5,2600,6,1287999
465,Hyundai,Verna,Hyundai Verna,1.4 Vtvt Ex,Hyundai Verna1.4 Vtvt Ex,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1396,4,19.1,98.63,133,45,1445,4440,1729,4,5,2600,2,933182
466,Hyundai,Verna,Hyundai Verna,1.4 Vtvt E,Hyundai Verna1.4 Vtvt E,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1396,4,19.1,98.63,133,45,1445,4440,1729,4,5,2600,2,817867
467,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx (O) Anniversary Edition,Hyundai Verna1.6 Vtvt Sx (O) Anniversary Edition,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1591,4,17.7,121.32,151,45,1445,4440,1729,4,5,2600,6,1178894
468,Hyundai,Verna,Hyundai Verna,1.6 Vtvt Sx Plus At,Hyundai Verna1.6 Vtvt Sx Plus At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1591,4,17.7,121.32,155,45,1445,4440,1729,4,5,2600,6,1162875
